id,text
7b965469,This is now ready for transfer. I will leave it up to you if that is OK?
df739c84,Thank you for the rollback. Does it appear in <url> or only in the history?
b8782386,Nice continued work on the expressway articles.  Is it possible to have some maps or schematic diagrams showing the location or routes of the expressways?
651cee58,OK I've created the following test page: <url>. Tell me if you have a problem with it?
c0f778d6,I notice yall were trying to get some Canadian articles featured. How many Canadian articles are even at that status?
7f9a1158,"You've violated <url> on <url>, with 2 reverts in half an hour. Would you like to revert yourself to avoid being blocked again?"
9af4e086,Thanks for the good advice.  I still think the electric-shock-button idea is a good one though :-)  You been having problems with images as well?
059c3962,"I don't have the full list online, but I do have the 07-08 AJHL record book.  Are there any specific seasons or teams you are looking for?"
db519372,"Hi, sorry I think I'm missing something here. Why are you adding a red link to the vandalism page?"
5ccd22ae,"Actually, that's again a misromanization.  Would you ''please'' stop this insanity?"
904b9d1e,"Thanks; it just occurred to me to cite USGS maps, but this is maybe even better.  Was there once an airplane crash in the vicinity, or are there maps like this for all parts of the country?"
81ce6e28,"Just now I created this stub. Could you have a look at it, and try to improve it?"
e9d0f399,"This statement by The Four Deuces <url> makes little sense to me, does this user often obfuscate like this? The source is quite unambiguous in stating ""communist terrorists"" how on earth does this not mean the author is talking of communist terrorism?"
28495533,I saw on the status page that you have a free spot. Would you be able to coach me?
08b02bdf,"Acad, at <url> the article suddenly starts talking about ''Pomone'' without any context - is this a typo?  You're a major contributor - can you clarify?"
2442084d,comment from a member of the Article Rescue Squadron? Do you know how to hide a human body?
d5d684c3,PS - surprised you didn't make the annoucement in your blog.  Trying to fool your hordes of devoted readers?
723c3bf3,What the hell? Bitter much?
bbb93652,Reply: I have just found your edits to the talk page of the above article - not impressive at all? I suggest that you take this to <url> and explain why his edits need to be reverted and not yours?
d85bb1c1,Hi Asbestos! This is kind of weird for me but I see that you are a participant in the photo project and list yourself as a photographer in Edinburgh and I was wondering if there was any possibility that you would be willing to respond to my recent request <url>?
cacbaff1,I thought we had already established consensus last month. What exactly is the deal with the parenthesis and columns?
77b477e7,"Nice work so far on your rewrite of ""The One After the Superbowl"". Are you planning on including info about the Diet Coke fiasco?"
95239caf,"Then, I am curious. Why did you create the redirect in the first place?"
d697fc56,That was a nice pic you put up in the Civil War article. where did you find it?
4cb7815b,Look even your 3rr message says to use the talk page. What authority does the Pokemon project have over Japanese mythology?
860b1fd8,you have been following me around all week reverting my edits.  what did i do to you?
88e60697,"From the edit history to the template, it appears that your last edit has not been undone so hopefully this issue is resolved. You are both editors of between 1 and 2 years experience here, so perhaps a bit better communications would be a better approach in future?"
2af81500,Let me know when's convenient and I'll put the kettle on. Tea or coffee?
ef30c078,"Anomie, thank you very much, this is a great tool. Why isn't this a Mediawiki gadget ?"
2f492774,We need a visual of some kind. How's the state of your right-brain today?
1bb40fb8,"The answer is ""one citation per city"". Information must always be verifiable; without verifiable sources for say, Unna, how exactly are we to tell that the article is accurate?"
96352b3e,"Otherwise, very nice article. Are you going to submit it to DYK?"
e685bf99,But ''you're'' the one branding his work as anti-Semitic! See what I mean about bad faith?
6f2773aa,"There you go, it's GA now. Have you done anything else that's gotten to GA?"
608adaa5,"uh, okay lol :)  no, i dont think i am (although i dont remember drinking any at all..), and um? okay?"
5eca8bc6,Yes please! Buffing up ''<url>'' to at least reflect a bit better on current state-of-play-taxonomically would be good :) Any Reliable Sources call it a <url> ?
3660717f,Based on what? Don't you think a little discussion is in order before doing this?
3595add8,"That was awfully quick, considering that it was open for less than 12 hours.  Since I must now do them individually, must they be considered ""Second Nominations"" if I put them up again?"
5062191a,"No, just admire them from a distance of a couple of centuries! You?"
af181c6f,"I know, I looked it up and fixed the article, but it was annoying that you just changed one small thing making the page contradict itself. What's the use changing it if the reader will have no idea what's going on?"
46d82486,"Hi, I borrowed your bit on Rauls Razor for my userpage.  I hope thats okay?"
dd9c7f43,Why did you just do that? I am being serious - what business was it of yours exactly?
264cb8ae,Another admin has already deleted the article. Do you need me to restore it for you?
fa6673ea,"I'm on it. Instead, could I persuade you to offer comments on the FAC page of <url>?"
6a8ac8e7,"I advance (Ultra-Orthodox) Rabbi Dr Mordechai Halperin, (Ultra-Orthodox), Rabbi Gershon Winkler, (Conservative) Rabbi Elliot Dorff, to you, for example, that the Torah and Talmud only forbids anal sex. Now explain exactly what division of Judaism is left, for you to claim your view fairly represents?"
95bef1bc,"Soman, since you visited the Swedish Social Democratic Party site in May 2010, did you put the May 2010 ""(This article) may need to be rewritten entirely to comply with Wikipedia's quality standards"" atomic bomb tag at the top of the article? If so, will you clarify which sections you feel are inappropriate to a discussion of the political party, and what sort of focus you'd prefer to see, and why?"
f72f70eb,"The reason given on the <nowiki><person></nowiki> tag (''""Non-notable book promo""'') seems to have nothing at all to do with the article. Is this on the correct article?"
8d562caa,Thanks for letting me know.  Is it considered a subspecies?
72c2fd5b,I went to <url> and couldn't find it. Can you provide a link?
cce6d9e3,"Alf has a large <url> in Germany.  How on earth do you know that he is a character ""almost no one knows about"" Where you get your f'n info?"
8e2589e6,"Why avoid it? Is ""November 6,<br>2010"" somehow a more desired rendering than ""6 November<br>2010""?"
3b573ff4,"I realise it may seem ridiculous, but until the copyright holder has released it, we cannot use it (except under a claim of fair use, but this wouldn't fall under our rather strict <url>). I will delete the image now- why not draw your own map?"
90da096e,Girne. Sen?
901e7936,"There's nothing in your history besides editing my page, so I'm not sure to what you are referring. What page are you talking about?"
025cd6df,"Yep, she told me.  How are you doing?"
0e524104,What do you mean? How am I supposed to vindicate myself of this ridiculous accusation?
ceaf2c25,"Hi Orlady, I wanted to seek your advice....Information on FIBAA is available in the German language on Wikipedia : http://de.wikipedia.org/wiki/Foundation_for_International_Business_Administration_Accreditation. Is there any chance to have it in English?"
32899440,"You mean ""the higher solubility in the ocean""? Solubility of what?"
d69800f9,"Thanks for your prompt action at AN/I and on behalf of NawlinWiki; as you gathered, I wasn't sure what to do but it's clear that you did.  Two questions:  is there any policy of which I should have been aware that governs this situation, and what (if anything) needs to happen to notify NawlinWiki?"
769da97a,Are you really denying that you brought Giano and Bishonen's names into this? Seriously?
5de867cb,"Also, 'topological proof'? Isn't 'proof' a bit strong?"
f4685b39,Very nice. How could I doubt you?
ae95b259,It's a low-profile page in the sense of not getting much attention from editors. Why do you think addressing Luther's views on grace is necessary to understand contemporary philosophy?
f285e49b,You're joking? <person> and <person> have no word play in spite of the same kanji?
4ed53168,Don't you think it's taken too far back to be of any use? Do we have any alternatives?
9d72a0ae,I read your publication and enjoyed seeing the relationship between activeness and chance of success to become an admin. Are you planning to do a similar model for bureaucrats?
509cbf3c,"At the top of my talk page, it says, ""If I left you a message: please answer on your talk page, as I am watching it.""  I think I already explained this to you.  Is there a reason we cannot communicate?"
18363a59,Misrepresenting a person's actions to portray them in a bad light is one of the more common (and transparent) forms of personal attack. Is that your defense for repeatedly violating <url>?
e68660ca,"ChrisO, am I being paranoiac or are you undertaking some kind of campaign against me? What exactly are you referring to this time?"
bd8f49b8,"Sure. I have to warn you, though, the file size advantage has pretty much been lost since SVG font rendering went the way of the dinosaurs :) Do you make a point of having the border, or can I leave it out?"
7c9576a4,"And if you use Coulson you would probably have to say ""According to Coulson..."". Have you read <url> yet?"
66a1253a,"Well it looked as though it had stopped, certainly tapered off for a few days but now some bloody wanker has started adding it again. I don't suppose you know how to get a page protected, I've never had to do it before?"
f6d5efba,"Um, you know that the last couple of replies have been from someone other than Esprqii? Right?"
dd44a5d8,"""New dictator?""  Who's the old one?  And who are ""others in your gang""?"
eb0cdb4c,"I'm a little surprised you haven't responded to my suggestions regarding the GAN yet. Is there some sort of a problem there, or have you just not managed to get around to it yet?"
ea3f696b,"It is disputed among admins regarding the protection of userpages, although the policy says that users can have their user/user sub-pages (but not the talks) semi-protected if the user requests it. Are there other subpages of yours that you'd like protecting?"
19cb72b8,"There's been a slow revert war occurring between <url> and <url> over the Katja Kassin article and I've just left a strongly worded suggestion that they hash out their differences in the article's talk page. Could you keep an eye on the article for a day or two, just to make sure they stop reverting and start discussing?"
cae700bd,"Actually, I thought that I was moving to the end of the list.  I must be missing what is the issue with putting a (revised) picture at the end of the list?"
e851535b,He has been indef blocked once again. I wonder how long it will take him to come back this time?
b0e83023,"You also did three reversions. Where are the administrators, meanwhile?"
05175d32,I found this talk page (and <url>) while deleting the user pages that you requested.  Would you like to have them deleted as well?
0e825516,"Saw your note on Herbythyme's pageu2014this is great! How come this isn't more widely ""publicized""?"
755f6f0a,Done. Comments?
b0fda065,Just move <url> to <url>. And shouldn't the clean-up parameter be added to <url> also to make it work?
f72ef20c,Congratulations on your new daughter's arrival!  What's her name?
dbd12ee7,"I don't follow you I was not aware that my edits were vandalism, I was editing according to what had (it appeared to me) been agreed on the talk page, but additional material had been inserted (that had not been agreed upon)  that esentialy said the same thing (and was not supported by the sources) that had caused the origioanl disagrement. I think I may have mis-understood you point, are you saying that I can only revert three times if its vandalism, or that my edits were vandalims?"
33c461a5,"Thanks for taking all that on....just wondering on the template if that Vancouver / North LM split vs Fraser Valley South LM split is something Elections BC cooked up; ""North"" and ""South"" just don't seem right geographically/compass-wise, it's more like ""West"" and East"".....I'm imagine there's reason to your rhyme; dito Vancouver Island/South Coast which is a-geographical somewhat if North Island is included (the Queen Charlotte Strait region is part of the Central Coast).  If those are divisions used by Elections BC I guess that's what it is, though....I can make some additions to various pages describing the changes relating to ridings they're made out of and waht areas are in/out in each case.....and since the districts were created in 2008, shouldn't hte title say that instead of 2009?"
d48408db,What is the context that you think is lacking? any suggestions  on what to add?
3f720371,WOW. PLEASE tell me that this will be going to FAC?
8b5960e8,The only way I have a naval website is that I am one of the people actively working to make sure Wikipedia has good coverage of naval topics here. Which website do you think I run?
d5894485,"As for restoring the image, no I will not. Did you consider that you are asking me to put up an image for which I know the ""fair use"" claim to be bogus, and that this is illegal?"
b28e7376,Quite welcome. Doesn't Huggle use rollback when available and applicable (last several edits were by the same user)?
a23efe57,"Well, actually I wanted to know if there were any errors in my own maps. ;)  Anyway, is the new map at <url> better?"
9dd3af6d,"Currently, <url> is a subcategory of <url>. What would you suggest doing about this?"
44f49be0,I give a glimpse there now and then. What is up?
7ef0f857,I had no idea that I was such a rogue admin. Are you seriously suggesting that I need to be kicked off the project for closing a deletion debate?
cc2c8496,"I do understand the bot was approved and is doing useful job, but. Is it possible to modify it to not save the changes if it is only one-two whitespace(s)?"
e5294639,"its - it's - its - Sheesh !  Thanks for fixing :-)  Scary, huh?"
531fec4b,I'm always behind the times. PS- When did you guys decide to ''remove'' the Quebecois nation resolution from that article's introduction?
e6237a29,You're still missing the point. How do the two sites meet <url>?
0522cabe,"According to ''Nature'' <url>, the picture is xa9 Zhongda Zhang/IVPP (IVPP is the Institute of Vertebrate Paleontology and Paleoanthropology in China). What evidence do you have that we have permission to use it?"
cb993588,"So far, I haven't seen any sound samples in music articles, not even in <url>, which is featured according to the nomninator of <url>. Can you point me to a page where I can find this discussed?"
52c43757,"Hi, Thank you for closing <url> as ""delete"", but much of the material immediately re-appeared at <url> (see <url>) so the questionable content hasn't been deleted at all. Can we do something about this?"
2dd4283e,"You may not remember doing this but, you erased a page entitled, Earl Newton.  Why did you do it?"
ca5aeccc,"Hi SKS, I saw your post on the discussion on the charts page about Billboard Korea and I clicked the link and the website seems to be up and running but I can't make sense of it. Can you have a look at it?"
7cfb31d7,"Ah, as I recall it was ''you'' who confused me on that one, by adding them to <url> during the GA review ;) What is the preferred display quote? Does one just use blockquote?"
b0bc2c61,"The PressTV references in Wikipedia's ""Turkey-PKK Conflict"" article are not the same, but the titles are wrong.  If you have time, can you correct the titles?"
d8ca3ab0,"Your <url> give your first edit as on April 9, 2011. Do you have any other account you have not disclosed yet?"
1a73b637,Where have you put this material? On a user page somewhere?
5124279f,Just curious. Does the '''tab''' key move your cursor to the search box?
980a2306,I obviously made a mistake too. Do you really think I'd purposefully misinterpret things like that?
a6eda9b5,"BTW, I see you've left some comments at <url>. Would you be interested in signing on to the project?"
4d63dba4,i searched through the history and the question at http://en.wikipedia.org/wiki/Talk:Telephone_numbering_plan#coincidence.3F relates to infomation <url>. could you possiblly answer it?
7616e2ff,I have no clue.  Isn't there a WikiProject on radio stations you can ask?
c4bb4fc9,Same with the vandal over at <url>. I don't think enough people watch that page to get a consensus on protecting that page--what can be done in the meantime?
dc133836,"I would say you went a few steps further than I did! Does make it easier to find yourself on the page, doesn't it?"
aa754bf2,I was trying to create a subpage. Could you please make it a subpage for me?
723ae2f3,"Hi, just noticed you reverted this page back to its pre-COPYVIO state.  Any reason you didn't use the content at <url>?"
61e33706,Back on topic Jigglyfidders; I totally agree with Deconstructhis on this one. What will you do to address this issue?
c2003f0f,"I wonder if it would ever be worth doing an article on G&S scholarship? You know, cover the major discoveries, describe the evolution of the field... or is that too likely to hit problems?"
9c896db6,"ER, I was wondering if <url> would be a good candidate for featured bio in the portal, since he was the first United States Marine Corps officer, in history to take command of a Naval flotilla. What do you think?"
0abf5fca,Excuse me? What are you accusing me of doing?
877f303d,"We? Which ""we"" would this be?"
29dac757,"The <url> page said that <url> will be shown on the <url> subchannels 26.5 and 26.6, and also on analog channel 48. It is also expected that The U Too will displace Me Too from analog channel 48. If that's the case, then, where do you suppose Me Too will end up? What new channel in Chicago will it be shown on?"
b79eccd1,"I moved '''Engine Arm Aqueduct''' to <url>, because there seemed to be much more content about the canal than the actual <url>. Does that seem reasonable, to you?"
0779e839,"<url> as having been deleted via a deletion discussion, however I can't find any such Afd. Do you know of one?"
27faecd7,<url> was a bit bad form. Think twice before you do it again?
608c7044,"Greetings, I ran across your 2008 article <url>, and the footnotes are done manually vice the usual Wiki way.  Any chance you can go back and fix the footnotes?"
e8e5425e,"Sovereignty is something a thing, in this case Japan, possesses, hence the apostrophe. So what's the problem?"
b6b83cc6,"Although Singapore does not use Traditional Chinese, I still think we should at least add Traditional Chinese titles for shows not made by Mediacorp, and bought from overseas (mainly Hong Kong) TV stations. What do you think?"
6ef71586,"Hi- The Magnificent Clean-keeper- I note that you recently removed a contribution I made to the <url> page, citing lack of ""notability"" as the reason. Iu2019m not saying you where wrong to do so (notability is an important criteria in the Wiki project), however, since the definition of ""notability"" is hard to pin down, could we discuss this particular instance, in greater detail, at some point?"
23e93d59,The Nyan Cat is a flying cat with a toast instead of its body. Isn't quite similar?
b87d1e4f,"<url> is, in reality, a good guy, and quite reasonable.  I'm confident that he'd be happy to help work with you on any image problems -- remember how you and I started out editing together?"
5de3908b,"I don't recall any consensus on that unilateral change. Can you direct me to it, please?"
ee780a4d,"I've noticed that you're engaged in several edit wars, with Meliniki, regarding minor alterations to multiple Greek language articles. Perhaps you should consider discussing the changes on Meliniki's <url> instead?"
75c6cb3e,I've also started <url>. Now is this acceptable?
f0ec63ed,"Thanks for offer of help on IRC - terminology completely baffling to me (not helped by freenode instructions written as if translated through several languages into final english) - just which channel are admins supposed to log into, and how does one register when it seems by invitation only. Finally what on earth is a cloak ?"
af31b1a1,"I see you removed the review, which makes sense until at least four days from now, when it won't be mentioned on the mainpage at all. But maybe leave a note at <url> so he doesn't feel put-off?"
f1c84c9a,"Your ""resolution"" was to move it back to ""Detective Terry Crowley"" again? Why do you keep doing that?"
580f8df4,I really think that the text you have drafted at <url> is far fuller and better than the article as currently drafted. Do you have any objection to me deleting the current text (except for the infobox which I will retain) and importing you text in its entirety?
29e234aa,"Problem is how do you recognise the categories, as there are thousands of them. I have already made a program that scans the database, and can locate the unstubbed articles, so finding the untagged stubs is ok, and AWB automatically adds the stub tag if the article is short, I just can't think how you could program it to automatically guess the type of stub, any ideas?"
383d7475,"I noticed, that for users warned before, Huggle still uses level 1 warning. Is there anything I can do?"
e24d4d8f,I have to protest that I find it rather meaningless to present arguments on the talk page for edits which are then blankly reverted by the likes of User:Historicar without explanation or discussion. Any suggestions for a more formal process or other remedies?
e50fd28c,Wow! How did you find this?
62f9ece9,"Jeez, Joe, and I was going to suggest you hang around Andrea's to make sure he doesn't do himself a disservice... What is this? Getting blocked is the new cool?"
e803b884,"Yes, sorry I didn't see the discussion.  How about moving it to a subpage of <url>, say <url>?"
79f59fab,I hope this makes my concerns clearer. Perhaps we can work together to resolve them?
ee6a2836,"Could you kindly stick to the issue at hand in the FAC?  Which is to discuss the article, not me?"
3b2f23ad,<url> apperantly we need a source...do you have one...??
7d908fcf,"I consider <url> to be the single most important edit I have ever made. God, what is happening with The Beatles coverage on Wikipedia?"
04e14efb,"Yes, I agree. Would you please make the appropriate change?"
3c8bc7c2,"Instead of deletion, I'm considering simply redirecting Ponystars to <url>. Any objections?"
6f859638,"Thank you that clarifies matters. Has the image been listed for deletion on commons, or should I do so?"
c0d5b593,Strikehold previously did a <url>.  What do you think about adding it to the template?
f147cfe8,"Sorry, almost forgot. After calling me a ""child"" ""uneducated"" and making remarks to the effect of ""shouldn't be allowed to post on edit Wikipedia"" what grounds have you got to stand on to say I've made personal attacks against you by suggesting vandalism?"
6bbd5c15,"Lunch sounds great, Rocket. Do you have an e-mail address I can use to get in touch with you?"
dccfc131,GorillaWarfare- I don't know if you saw my reply on my talk page. Are you interested in being my mentor for the GU De-Ba'athification article?
462ae6ec,"I'm not going to get involved in the content dispute. But I'm pleased to see you finally taking this seriously: its no longer ''all in good fun'', perhaps?"
d4d940e2,I do not know how to merge them. Are you familiar with the process?
f2b1519d,"Is it ok to use words like: here are some ""good"" or ""recommended"" reliable secondary sources?  Or does that have to be determined by consensus?"
89ae4dc3,"I posted here rather than to Jon's page because I don't want to embarrass the students; I know Jon watchlists your page and I am sure other NRG editors do too.  Anyway, what do you think?"
e084eb0e,"Yes, but not this week as I have university exams. Perhaps next week (or you want this to be a lead-up story for Earth Day)?"
4b322546,"I do not know what you mean by ""important links"" as you mentioned on my talk page. Will you please clarify?"
09e93490,I'm sorry but looking back on that edit I won't stand for that. Don't you think that actually removing the edit summary was a bit... well... let's say 'abusing sysop powers'?
d6171bff,"In my calculation if I got blocked that would only be good for me as it would clear my mind from the obsession to try and change that which seems wrong and mutable, but carries no private benefits for the reformer. Is that line of thinking truly alien to you?"
0049cb2f,"Actually, I think I should route these terms (seismic design, and seismic engineering) to <url>. Does that sound like a better idea?"
fb8b3056,"OK, I've started the deletion debate at <url>. As a major contributor, would you mind indicating there that you agree with deleting the page?"
4bfdf8ff,"I want to send you a private message, but you don't have an e-mail address registered with your Wikipedia account. How could I contact you?"
7f8b53a6,"Well, that's probably going to be an annoying AfD. How about <url> and <url>?"
c774c89a,"I'm not sure how I feel about you adding coordinates to locations all over the place, but rather than get into that, let's start with something easy: ""<url>"" does not equal ""<url>"". Do you need me to explain why, or was that just a typo?"
4ede3e34,"Do you mind if you tell me why do you add duplicate links to the article? More specifically, why do you add internal links to the See Also sections when those links are already in the article navbox?"
54f541f2,And this is your first edit. Isn't that interesting?
dc494ecb,"As I've only ever tagged one page for speedy deletion before (and that was an obvious cut-and-paste copyvio), I just want to make sure I tagged it properly.  Was db-1 the right tag for <url>?"
4544190c,"You mean the links that are being edit warred over? I can, but first can you explain what the edit war was all about and what the point of the links are?"
a1dbae4f,This is a great way to deal with external links. Wondering if we should look at applying it almost universally for medical pages?
c8f09148,"I was going to be the first, but now I'll be the second. Do you have any idea who that Oppose !voter was or why he was so upset with you?"
9e45f04f,"Looks like you've been a bit inactive lately, but on the off-chance you check in soon, take a look at <url> and <url>.  You're probably the most familiar with CoM's style and brand of hostility, do you think Freakshownerd here is his sock?"
b5100023,"You added partisan colours for the early Chancellors (such as a conservative blue colour for Bismarck); as the early Chancellors were not attached to any political party, and the ""party"" given is merely an approximate indication of their political leanings, I'm not sure if this is a good idea. Also, why did you remove the partisan colour from the last part of the table (the Republic)?"
38f42551,"A quick question, I'd like your opinion on something. Do you think I should put <url> GAN on hold or fail it?"
e7814023,I restored 3 non-piped blue links.  How does that look?
e37cc3dc,I will take out Haskett in deference to you. OK?
a841b63b,What are you having a problem with? Are you having trouble with the ssh authentication?
cf1f78cd,"Pat, for someone who has died, you don't say ""he is a former professional baseball player"", you say ""he was a professional baseball player"". Okay?"
583f1892,"Thanks. BTW, there aren't any others that I've missed, are there?"
06136fcb,"Unfortunately I think <url> may also add that material; I am not familiar with Citizendum, though, but I will look at it. If Citizendum has the same policies regarding primary, secondary, and tertiary sources, then why not criticize both Wikipedia and Citizendum?"
f86cab89,Then maybe admins should focus on copyright infringements and avoid the leader/educator/cop/parliamentarian roles that they cherish so much.  Could 1000 admins handle this?
c1f9589d,"I'm disappointed that your first response here was to revert me without discussion, and to assert a consensus that was not apparent.  Before you choose to revert me again, can you ''please'' participate in the discussion at WT:RD?"
bed81faa,I don't have the delete privilege assigned to my account. What are you talking about?
61bbacbc,It's larger now than the sub-stub previously deleted.  Can sources be added to verify the achievements?
75281788,"Re your e-mail, there is info there which is not on my talk page. May I add it to my talk page, or would you prefer it stayed off?"
4a7986a5,"I don't understand. So then you decide by yourself, and the people who stated their support for the original are ignored?"
5123a7ea,I know what the band Rush is.  I'm just wondering if you were joking or didn't know the user was referring to Rush Limbaugh?
9d0ce342,Can I ask: was this really the implication that you intended in making this change?  And do you really think the RfC expressed consensus support for such a position?
233f0997,"I have just noticed that today a Wikipedia administrator added a POV tag in the u201cPsychohistoryu201d article, which you have contributed to edit. Perhaps someone should do a little work to balance the article and remove the tag?"
20fa7c2d,"Wikipedia is not IMDb, which can easily be used (and is more suited) to providing complete soundtrack listings for pretty much every movie ever made. Would you care to address any of the other points I've brought up?"
3c51508c,"Notability is an issue of common sense: you're writing for other people, so what is notable for you (or me) is not that relevant. My local shop is more important and notable ''to me'' than Wal-mart, but who, other than me, actually cares?"
2686fcc7,"Thanks for the help! That info should be on <url> in easy to read form, no?"
29dd02fb,"You beat me to the punch with the archaeological discovery.<url>. I'm curious, do you know if any Scottish newspapers reported it?"
d2597daa,"We have a <url> page on <url> which, we suspect, may be in Slovenian. Could you have a look at it (whether it is Slovenian and, if so, whether it is worth translating)?"
d3b002d2,Good point - I was unaware of that. Perhaps then you should include a short reference to Aquitanian in the sentence?
c4ed1b3b,No worries. Can you take another look at the nom?
5e104280,-- Bit confused by your DYK nom.  Surely the world's first gasoline automobile was created by <url> four years earlier?
b131ee96,I haven't. What are you referring to?
c1d54869,"Hi, I wsa just noticing that in <url>, players such as Tommy Walsh and Paul O'Connor have appeared under 'T' and 'P' respectively, rather than 'W' and 'O'.  How should that be fixed?"
bf87292e,Problem solved! Aren't administrators handy?
ae09acab,"Hey friend, you are missed on here. What's up?"
ec0d49f1,"As I have said before, it is an issue of breadth vs. depth. Are you familiar with such concepts?"
e60fe025,"just look out or you'll regret!OK, stop here, go to bed. Have U done ""Tourism Report"" yet?"
23578dbe,"Apologies, I was busy prod'ding this article when you speedily deleted it, so I inadvertently re-created it.  Can you delete it again, please?"
06f99311,Please answer Bishonen question to you. When were you invited to comment on UC related subjects?
cf639ca5,You took me by surprise on this one with your comment-what about the obedience a diocesan priest owes to his bishop?  And I was under the impression that all Latin-rite priests took simple vows of chastity?
befef1c3,I noticed you've been adding the template <person> to pages - I'm sure there's a good reason but I'm totally puzzled as to why. Can you explain what it does?
e7e4f28c,"I use that template, because it cannot be missed on a page, because it allows for different reasons for blocking (template:blocked is ""vandalism"", only, and takes 2 edits to change to something else), and because it gives instructions for requesting unblock. What is the objection to it?"
6aabe1e5,"Wait a minute! I've done plenty of good edits, where did they all go?"
57c321b9,"Thanks. Oh, and if you don't mind, would you please block the sockmaster?"
ec0680d9,"Crimson, there is a discussion at <url> where we have implemented a new template for bot operators when their bot is blocked stating that it is in ''no way'' an indication or accusation of wrong doing on the operator's behalf. I'm sorry you have interpreted that way - would you be willing to re-consider your retirement?"
9e348fdb,"Okay, so I did what it said and I sent a message to an admin. Now what do I do?"
4eb933ae,What is the source of this image? and why do you think it's PD?
9d4a1406,"I will say this, though, in the form of a suggestion: it makes me a bit uneasy to see you so involved and sometimes argumentative in your nomination. Why not step back and let the community do its thing?"
4de5980c,Please explain how that is a personal attack? You do realise that someone critisizing your actions is not the same as a personal attack don't you?
402a9364,Would you email me with any points/incidents you especially want me to be aware of?  Do you think Jimbo will be willing to pass this to the arbitration committee?
78676659,"You may need to enable your own setting to allow E-mail too; I'm not sure. If so, maybe you can turn it on temporarily, so that you can send me one e-mail?"
9595d8e2,"So then ""good luck with your upcoming defense"" and ""congratulations"" (assuming it goes well:)? Are you headed somewhere else where you will be able to continue working with students on WP-Chem stuff?"
ef699ac7,"I just put a table in for the novel villains (to put the novels and films on the same level), but it's kind of messed up (I know presscious little about tables on Wikipedia).  Could you please help me fix it?"
a3951c95,"Thank you for telling me. Can you please revert my deletion, for I do not yet know how to do so?"
39ecd744,You're unblocked. Do you want to discuss what the article should be named?
e8717e68,"It's not that, it's just feels ... wrong. An admin especially should be accountable for all his dealings, so why delete the history?"
932a5bd5,Stole ur flag for my page. that ok?
6ada16e3,"Hello - some of your writing is a bit hard to understand. Is English your first language, out of curiousity?"
fa00869d,"To be perfectly honest, I really have no idea what you're talking about.  Would it not be simpler to just ''add'' a link to the template (if that is indeed what you mean) than to create a potentially offensive and almost certain to be rapidly deleted category?"
720e2e47,"I responded to your talk page comment, encouraging you to try your hand at reworking it.  Good analysis of a potential problem, so why not take a whack at it?"
2596dfee,"I guess I sent you something about the <url> project and Welsh data. But you were also somehow silent on lists like gnome-i18n, weren't you?"
82dd6d6d,"Yes, that's fine, especially with the smaller sections. Where will they be posting their topic ideas?"
51b915ff,Why do you have a problem with the inclusion of Lady Bristol's persona prior to her 2nd marriage? And to the inclusion of Somerset's son-in-law?
2e866907,"Hello, thank you for adding interesting content to <url> <url>.  Are you able to provide <url> that will help the content meet our ""<url>"" standard?"
4e53f0ec,Thank you! Could you protect the picture that's live too?
8809a175,"I'm just saying that Kingboyk hasn't really been editing lately.  So if you're actually interested in resolving an issue, why not take it to a noticeboard?"
f2f5de66,"Hi, congrats on your admin promotion, but in preparing the short note about it for ''The Signpost'', I'm puzzled as to ""the backlog"", which appeared in your RfA text. Is it a copyright backlog for images?"
d829fcfc,with an ndash rather than a hyphen.  Can that be fixed?
fa170dd7,"Thanks for your reply. So just to clarify then, you are happy with the number of references, but you just need me to convert each of them into ref/footnote format, and then the article is GA-ready, is that correct?"
a32429ce,Hi Emily!  Do you have any ideas about a topic yet?
109128c4,"Should the ""accessdate"" for the articles you found (thanks for that!) be 200''7''?"
94f44f3e,"I notice you are still contributing to Wikipedia, but have not responded to my argument. Do you now agree with the argument I suggested?"
24599d57,You support Scotland leaving the United Kingdom despite the fact most Scots do not? I am curious as to why?
8b92544c,While watching the contribs I noticed that the bot blanked <url> which has already been checked and is listed at <url>. Isn't that supposed to be the thing that these lists of MRGs were supposed to prevent?
23e713f6,"It was for closure's sake, as to show that the debate was closed and that was the result, the user was '''blocked''' and the userpage was '''deleted'''.  Doesn't that show you the items better?"
0c323a85,"I read the diff upside down or something... Glad someone is keeping an eye on me :) I'm mainly doing stuff over here <url> these days, what are you up to currently? Still concentrating on the Ui Imair?"
5922a245,"Congratulations, OGoncho! Isn't there a barnstar for things like that?"
a3497222,Why did you remove the pollution references on <url>. Do you have a source which refutes this claim?
7c18f650,Crossover with ''30 Days of Night''?! wow....link?
4bde2d56,"I nominated <url> for speedy renaming to <url> and you removed it saying it was moved to /Working, but I don't see it there and it hasn't been renamed. Do you know what happened?"
0b02cfe3,I figured that. Is there anything else I need to do?
56a0cc15,"Wait, I thought algorithms were named for <url>???"
780e175f,"Can it be expanded beyond a definition? Can you write something about who coined it, references to its usage in popular culture, things of those sorts?"
1d561b7e,"I hardly ever agree with Jimintheatl, but that block was bordering on absurd. Fast on the button much?"
6dfdd427,In my opinion that would be more constructive way to approach the solution. What do you think?
29eeaf84,"Thank you so much! I hope it's allright if I move it to my front page, at least when the talk has to be archived?"
